zone_id,gid,tract,area,acres
675,1171,512015.0,1556736.75,35.7379989624
690,1166,511914.0,2791120.0,64.0749969482
1233,1226,251300.0,1228282.625,28.1970005035
657,1168,512002.0,2767654.5,63.5369987488
680,1169,512005.0,2400155.5,55.0999984741
674,1170,512014.0,2075614.5,47.6500015259
1241,1232,251802.0,2328409.5,53.452999115
676,1172,512016.0,2446473.75,56.1629981995
670,1173,512017.0,2335297.0,53.611000061
669,1174,512018.0,1643332.125,37.7260017395
672,1175,512019.0,1030486.25,23.656999588
671,1176,512020.0,1011743.5,23.2259998322
662,1187,512031.0,1502950.125,34.5029983521
668,1177,512021.0,1616868.875,37.1180000305
673,1182,512026.0,1976438.875,45.3730010986
677,1183,512027.0,1773712.375,40.71900177
664,1184,512028.0,1662828.625,38.1730003357
665,1185,512029.0,2103423.5,48.2879981995
663,1186,512030.0,1280880.75,29.4050006866
1219,1216,250502.0,1944171.0,44.6319999695
1264,1258,252605.0,1535553.125,35.2509994507
660,1188,512032.0,2921804.25,67.0749969482
1245,1237,251903.0,2676911.5,61.452999115
659,1190,512034.0,1055180.0,24.2240009308
703,1195,512305.0,16685022.0,383.035003662
710,1203,512505.0,2640280.75,60.6129989624
702,1196,512306.0,6331153.5,145.343002319
1224,1222,250900.0,751246.1875,17.2460002899
1225,1223,251000.0,737160.1875,16.9230003357
1226,1224,251100.0,1063286.75,24.4099998474
701,1197,512307.0,5432274.0,124.708000183
711,1202,512503.0,13474073.0,309.321990967
709,1204,512506.0,2094990.125,48.09400177
708,1206,512508.0,2428234.5,55.7449989319
1266,1253,252401.0,1407029.875,32.3009986877
707,1207,512601.0,4128176.5,94.7699966431
1230,1210,250101.0,3380360.25,77.6019973755
1229,1212,250200.0,1327880.625,30.4839992523
1228,1215,250501.0,1292740.625,29.6770000458
1337,1309,151201.0,28551268.0,655.447021484
1221,1217,250601.0,2361256.25,54.2070007324
1234,1228,251500.0,1409066.25,32.3479995728
1220,1218,250603.0,5052006.5,115.977996826
1223,1219,250701.0,2352394.25,54.0040016174
1222,1220,250702.0,1522437.25,34.9500007629
1238,1221,250800.0,42025236.0,964.767028809
1232,1225,251200.0,1147469.75,26.341999054
1242,1227,251400.0,2381546.25,54.6730003357
1235,1229,251600.0,843988.0625,19.375
538,1436,,664083.0,15.2449998856
1236,1230,251701.0,1551796.375,35.6240005493
1237,1231,251702.0,562709.8125,12.9180002213
1240,1233,251803.0,5251869.0,120.566001892
1239,1234,251804.0,2562248.25,58.8209991455
1243,1235,251901.0,3253629.25,74.6930007935
1244,1236,251902.0,2059705.0,47.2840003967
1145,1451,,2202559.25,50.563999176
1218,1240,252103.0,2434936.75,55.8979988098
1217,1241,252104.0,9905092.0,227.38999939
1259,1259,252606.0,1319036.5,30.2810001373
1216,1242,252105.0,2499621.25,57.3829994202
1215,1243,252106.0,3302413.0,75.81300354
1214,1244,252107.0,2775468.0,63.7159996033
1213,1245,252108.0,1568151.625,36.0
1267,1249,252306.0,1805236.0,41.4430007935
1268,1250,252307.0,35165908.0,807.297973633
1263,1255,252501.0,1098662.5,25.2220001221
1269,1251,252308.0,9077537.0,208.391998291
1260,1260,252607.0,841662.125,19.3220005035
406,1414,,3143893.5,72.1740036011
1254,1266,252705.0,1731659.875,39.7529983521
1250,1254,252402.0,15309191.0,351.45098877
1274,1281,253107.0,2530462.75,58.0909996033
1262,1256,252502.0,908032.8125,20.8460006714
1265,1257,252604.0,1663711.125,38.1940002441
12,1383,,215439.328125,4.94600009918
1261,1264,252703.0,1335792.5,30.6660003662
1255,1265,252704.0,1284069.125,29.4780006409
1256,1268,252707.0,3825137.0,87.81300354
13,1384,,107011.65625,2.45700001717
1252,1269,252800.0,20215874.0,464.092987061
1280,1270,252902.0,6792653.5,155.93800354
1271,1273,252907.0,18563172.0,426.152008057
1276,1274,252908.0,1084281.5,24.8920001984
1278,1275,252909.0,5627641.0,129.192993164
1277,1276,252910.0,1739771.0,39.9399986267
1272,1277,253000.0,3603924.5,82.7350006104
1342,1318,151310.0,2203304.5,50.5810012817
1282,1284,253202.0,11790351.0,270.669006348
1284,1278,253101.0,6116748.0,140.421005249
1281,1279,253105.0,2477875.5,56.8839988708
1275,1280,253106.0,1113632.875,25.5650005341
1328,1308,151100.0,120930832.0,2776.18994141
1273,1282,253108.0,8558183.0,196.468994141
1361,1329,152000.0,1264154.875,29.0209999084
1285,1283,253201.0,5040491.5,115.713996887
405,1413,,14139981.0,324.609008789
1321,1295,150304.0,3081626.0,70.7440032959
1318,1296,150500.0,102986208.0,2364.23803711
1334,1298,150602.0,1662420.25,38.1640014648
1283,1285,253203.0,1848863.75,42.4440002441
1288,1287,253401.0,10127582.0,232.496994019
1401,1372,154100.0,579312512.0,13299.1845703
1339,1310,151203.0,2443214.25,56.0880012512
1388,1359,153502.0,69593824.0,1597.65405273
1289,1288,253402.0,16754329.0,384.62600708
1290,1289,253500.0,605399936.0,13898.0712891
1324,1290,150100.0,156908032.0,3602.11303711
1323,1291,150201.0,7215576.0,165.647003174
1320,1292,150202.0,32232770.0,739.963012695
1319,1293,150302.0,15815248.0,363.067993164
1322,1294,150303.0,62596596.0,1437.02001953
1333,1297,150601.0,1221188.875,28.0349998474
1335,1299,150603.0,3556683.0,81.6500015259
1325,1301,150606.0,178644304.0,4101.10888672
1332,1302,150701.0,3618293.25,83.0650024414
1326,1303,150702.0,20416048.0,468.687988281
1327,1304,150800.0,13846080.0,317.861999512
1331,1305,150901.0,3022146.25,69.3789978027
1340,1319,151311.0,4240232.0,97.3420028687
1338,1311,151204.0,3282858.25,75.3639984131
1343,1312,151301.0,1206901.5,27.7070007324
1344,1313,151305.0,1753100.125,40.2459983826
1345,1314,151306.0,1113179.875,25.5550003052
1347,1315,151307.0,4493000.0,103.144996643
1346,1316,151308.0,2924204.5,67.1299972534
1349,1320,151401.0,12192117.0,279.891998291
1348,1321,151402.0,8598572.0,197.395996094
1351,1324,151504.0,1554760.5,35.6920013428
1359,1327,151800.0,2496877.5,57.3199996948
1360,1328,151900.0,959652.625,22.0310001373
1,1376,,82010.140625,1.88300001621
1363,1330,152100.0,2120235.5,48.6739997864
1364,1331,152201.0,1203262.875,27.6229991913
1362,1333,152203.0,1303702.5,29.9290008545
1371,1345,152904.0,2226159.5,51.1059989929
1365,1334,152300.0,3487475.75,80.0609970093
1357,1336,152501.0,1978078.875,45.4099998474
428,1428,,1723755.875,39.5719985962
1355,1337,152502.0,1853381.625,42.5480003357
1402,1373,154200.0,216319136.0,4966.00390625
1403,1374,154301.0,1028830784.0,23618.7050781
1369,1341,152801.0,5239446.5,120.28099823
1372,1344,152903.0,1694615.625,38.9029998779
1376,1347,153002.0,2217017.75,50.8959999084
1377,1348,153003.0,1732001.25,39.7610015869
407,1415,,4102011.5,94.1689987183
750,1443,,3453954.25,79.2919998169
1378,1351,153101.0,3278091.0,75.2549972534
1379,1352,153102.0,1253295.75,28.7719993591
1390,1361,153703.0,75162496.0,1725.49304199
1391,1362,153704.0,59874532.0,1374.5300293
1393,1363,153705.0,46406360.0,1065.34301758
1392,1364,153706.0,41576108.0,954.455993652
1394,1365,153801.0,37555600.0,862.15802002
1136,1450,,1618962.875,37.1660003662
1395,1367,153803.0,7110344.5,163.231002808
1380,1353,153200.0,12828424.0,294.5
3,1378,,59472.8867188,1.36500000954
16,1387,,498831.59375,11.4519996643
1384,1355,153401.0,10969751.0,251.830993652
408,1416,,2393518.0,54.9480018616
1385,1357,153404.0,8621099.0,197.912994385
1387,1358,153501.0,45650544.0,1047.99194336
412,1420,,4111660.25,94.3909988403
415,1421,,4729402.5,108.571998596
418,1424,,1086951.875,24.952999115
419,1425,,808615.25,18.5629997253
426,1426,,1311748.125,30.1140003204
427,1427,,2937690.5,67.4400024414
539,1437,,2055089.5,47.1780014038
602,1438,,1457597.5,33.4620018005
603,1439,,1614778.875,37.0699996948
1135,1449,,2648589.5,60.8030014038
604,1440,,1282195.25,29.4349994659
607,1441,,2596847.75,59.6150016785
608,1442,,3279619.25,75.2900009155
752,1445,,6412116.5,147.20199585
769,1446,,23591500.0,541.585998535
874,1447,,9820885.0,225.455993652
1146,1452,,1179567.5,27.079000473
1201,1453,,2534543.25,58.1850013733
1202,1454,,783910.625,17.9960002899
